$GPGGA,125257.00,4515.3952235,N,11827.2467689,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,092833.00,4511.3879497,N,12045.8132779,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,003830.00,4525.2100118,N,12148.5903060,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,215326.00,4515.5924754,N,11821.1307881,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,212004.00,4519.4220686,N,12058.1952513,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,215920.00,4523.1275312,N,12012.2767664,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,134115.00,4521.4608015,N,12019.7125671,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,201259.00,4506.5160271,N,12049.4224371,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,125619.00,4509.2949616,N,11959.1209701,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,121846.00,4518.5757525,N,11957.4534740,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,035506.00,4522.2238208,N,11832.5367777,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,095310.00,4508.2397790,N,12238.1206875,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,105208.00,4533.1961380,N,12129.5107051,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,210553.00,4511.4563568,N,11842.6371954,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,223823.00,4457.1441598,N,11854.1754758,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,182226.00,4512.2063717,N,11948.2992183,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,103858.00,4520.5699870,N,11953.1406672,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,023359.00,4508.1590863,N,12055.2616358,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,054602.00,4511.1531910,N,12028.8385617,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,051850.00,4514.4427106,N,11953.1371319,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,215737.00,4500.4556268,N,11855.1879504,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,161627.00,4454.4385057,N,11819.2332533,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,120740.00,4515.2833965,N,12039.5200490,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,211242.00,4520.5706100,N,12054.3017952,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,072630.00,4529.6725055,N,12236.8009692,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,011456.00,4519.1248722,N,11906.1914725,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,195007.00,4500.2092639,N,11837.1949201,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,102048.00,4513.4050712,N,12207.5956222,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,203518.00,4524.1472341,N,12252.8441520,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,145833.00,4526.2004429,N,11820.2980828,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,135507.00,4511.1993235,N,11952.5465251,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,111030.00,4512.2375359,N,12216.1775555,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,164035.00,4515.4869363,N,12021.9193707,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,113136.00,4503.4131884,N,12053.3583858,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,123922.00,4501.3681846,N,12104.2757831,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,103745.00,4522.3669069,N,12016.4060982,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,062007.00,4501.2934228,N,12036.5851424,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,073904.00,4519.1852066,N,11838.7557576,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,093729.00,4459.3680091,N,11822.7686016,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,051051.00,4456.8731676,N,11833.7164961,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,103805.00,4509.3051885,N,12103.4971160,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,203714.00,4538.1697285,N,12255.2475620,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,224725.00,4518.2092724,N,11901.2563936,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,004937.00,4503.2828309,N,11936.1307544,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,210412.00,4459.5544334,N,11943.5832334,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,234914.00,4510.5585432,N,11834.5231436,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,083831.00,4515.5317654,N,11827.1002421,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,042919.00,4513.1307064,N,11928.3891167,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,120522.00,4508.1910126,N,12015.5271098,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,213957.00,4517.5883947,N,11905.5022177,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,142445.00,4525.4027346,N,12110.1397084,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,005625.00,4522.6432069,N,12224.3117296,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,222801.00,4517.3118116,N,12141.3011139,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,172622.00,4513.3355417,N,12222.1990575,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,175400.00,4457.3697017,N,11834.4113639,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,195835.00,4517.4299584,N,12103.4949780,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,032554.00,4506.1329771,N,12020.8882489,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,004902.00,4534.1458790,N,12305.5831707,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,003612.00,4537.1943267,N,12308.1287528,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,102545.00,4525.2662340,N,12122.4234316,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,110501.00,4459.4874806,N,12025.1547334,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,070958.00,4501.3108383,N,12028.5006257,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,052659.00,4457.4635033,N,11902.5781512,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,091044.00,4522.4477359,N,12001.4267963,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,014254.00,4516.2973209,N,11933.4061599,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,171540.00,4508.6444668,N,11836.2857874,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,163710.00,4523.2505766,N,12134.1437581,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,064956.00,4505.7412887,N,12034.4528631,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,192147.00,4505.5284185,N,12018.1721562,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,230335.00,4506.2838804,N,11944.3605075,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,115238.00,4510.5570540,N,11921.1678906,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,111310.00,4456.1274887,N,11823.1845159,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,213756.00,4508.1417004,N,11905.1867812,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,091152.00,4535.1589399,N,12311.1502874,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,173928.00,4514.2178971,N,11955.3592838,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,062350.00,4512.2775730,N,12258.5505018,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,075608.00,4525.2656428,N,12303.1644475,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,031108.00,4516.3964417,N,11923.2051954,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,054112.00,4502.2672963,N,11846.4869804,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,203008.00,4517.3736949,N,12208.1241147,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,053149.00,4522.3418089,N,12057.1742825,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,080253.00,4456.5300138,N,12027.2129091,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,101630.00,4459.4940856,N,11854.2975209,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,153512.00,4503.4008837,N,11903.1021169,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,071639.00,4508.3610566,N,12038.3581908,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,143922.00,4521.3467973,N,11923.4647489,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,194018.00,4524.5829242,N,12143.5478819,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,210505.00,4517.4255174,N,12153.3286292,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,211245.00,4514.5203459,N,12154.4903340,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,132133.00,4504.5057691,N,11903.8909893,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,230133.00,4519.5272585,N,12103.3794362,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,194332.00,4506.3758076,N,12221.3716819,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,132132.00,4458.5280577,N,11830.5044130,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,190645.00,4515.4207000,N,12223.0381001,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,111426.00,4511.5295963,N,12208.2603735,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,025012.00,4517.3952861,N,12117.0264626,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,065934.00,4513.4791680,N,11958.1185673,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,151228.00,4526.5823245,N,12129.5896222,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,091719.00,4513.5661572,N,12138.2982895,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,015305.00,4506.3337497,N,12119.5540050,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,115441.00,4505.2990851,N,12221.2426179,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,182016.00,4524.3892585,N,11919.4192765,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,020108.00,4505.1178666,N,11848.4054047,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,045758.00,4509.3590070,N,11954.3114179,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,050314.00,4503.1254891,N,11955.7756086,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,080152.00,4506.5015973,N,12103.4609377,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,074146.00,4459.4886694,N,11847.3239831,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,061136.00,4519.5644270,N,11816.3311661,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,052050.00,4503.6591983,N,12001.4620387,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,145919.00,4513.5437423,N,12046.1073066,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,020821.00,4510.5321836,N,12122.4916619,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,093856.00,4525.2142407,N,12302.4992962,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,201637.00,4515.5221504,N,12015.1406606,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,232820.00,4531.3395913,N,12228.3214313,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,090543.00,4527.1545825,N,12203.3234368,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,025456.00,4510.5351610,N,11951.1070637,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,145951.00,4512.6420636,N,11849.4419772,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,084600.00,4524.5169534,N,12259.5410104,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,172637.00,4520.2355384,N,11813.2659403,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,014758.00,4518.0112716,N,11921.4468855,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,081210.00,4505.1340398,N,12113.3298506,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,213702.00,4502.5433854,N,11850.2532137,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,035859.00,4523.4229927,N,12045.5447961,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,012402.00,4528.1920778,N,12149.5387487,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,114114.00,4521.3697785,N,12249.0525865,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,165344.00,4516.1169179,N,11802.4314468,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,101753.00,4505.5292135,N,12114.5953477,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,163222.00,4508.7327933,N,12216.1559674,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,004157.00,4506.1235057,N,11852.3777120,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,213528.00,4517.1898842,N,11856.3979984,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,065527.00,4517.5944044,N,12018.5222296,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,145646.00,4504.3905004,N,12045.1738419,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,044127.00,4509.5305239,N,12047.2970566,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,022916.00,4513.2666348,N,12107.5397817,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,160305.00,4500.5283561,N,12053.2150353,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,054757.00,4510.5511593,N,12030.2948655,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,081009.00,4509.8542247,N,12042.5824767,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,185336.00,4456.2883729,N,12003.6477440,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,174234.00,4501.3417107,N,11921.2874406,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,105931.00,4530.5511515,N,12240.2993554,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,050507.00,4518.5032551,N,11824.1583450,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,075443.00,4513.1398546,N,11932.2647870,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,053257.00,4502.0405753,N,11928.3915881,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,204716.00,4530.4889126,N,11951.4359191,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,131258.00,4525.1777091,N,12004.2581092,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,061041.00,4511.3309712,N,12048.2645684,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,035608.00,4513.7583154,N,12052.5569073,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,102929.00,4510.8759920,N,12150.5422958,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,193000.00,4533.5682672,N,12317.5991518,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,171158.00,4459.9669359,N,11938.4137292,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,010524.00,4522.3978716,N,12140.4757153,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,202048.00,4517.2803943,N,12259.5480068,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,091240.00,4521.2405480,N,11926.7902930,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,122457.00,4514.2213415,N,11842.4820767,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,231344.00,4510.3985427,N,11948.2520775,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,093010.00,4515.7795250,N,11933.4715226,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,102009.00,4534.5233064,N,12244.9763536,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,073314.00,4525.2956129,N,11750.4610871,W,1,5,1.5,100.01,M,0.00,M,,*76
$GPGGA,190813.00,4508.5120193,N,12134.2842241,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,173937.00,4504.2615273,N,12103.5276341,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,182640.00,4502.3156989,N,11954.3485265,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,213828.00,4504.1581556,N,12036.3748999,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,173641.00,4454.0846911,N,11943.4585890,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,193219.00,4523.3003878,N,11949.5958385,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,213535.00,4513.1789262,N,12131.5681850,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,162529.00,4516.7102415,N,12131.4322003,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,104529.00,4509.9860561,N,12154.4543722,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,173858.00,4502.2595099,N,12211.7722483,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,141620.00,4503.7501480,N,11915.5477572,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,190952.00,4505.5266579,N,12133.2245544,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,033732.00,4508.1255667,N,12118.3772411,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,074042.00,4456.4074202,N,11820.2333091,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,054221.00,4459.3416071,N,12012.4650219,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,015014.00,4521.4386019,N,12111.1388201,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,052423.00,4529.2385920,N,12251.3294360,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,154550.00,4519.3127547,N,11823.5525695,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,103151.00,4508.2071574,N,12106.9234565,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,004230.00,4510.3683648,N,11834.4168532,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,063829.00,4518.5531001,N,12248.5047131,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,112310.00,4527.5992210,N,12203.3965735,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,115116.00,4517.0259842,N,11846.5484640,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,104453.00,4516.9481772,N,11929.2172609,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,061538.00,4456.1028560,N,12006.8781895,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,165507.00,4458.2106718,N,11938.4577494,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,100725.00,4520.4741126,N,12038.4869833,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,023910.00,4512.4791827,N,11837.3361829,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,203139.00,4500.2197897,N,11924.0241338,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,092328.00,4500.3448409,N,11822.1083162,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,101236.00,4537.4032693,N,12252.3334791,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,064057.00,4522.2964514,N,11859.5220398,W,1,5,1.5,100.01,M,0.00,M,,*74
$GPGGA,224711.00,4511.5896981,N,12119.1613647,W,1,5,1.5,100.01,M,0.00,M,,*75
$GPGGA,075839.00,4505.2868322,N,12117.3468277,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,011858.00,4518.5001997,N,12135.4238244,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,121108.00,4503.4983025,N,12106.2412317,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,115903.00,4505.5724853,N,11909.5647737,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,234709.00,4518.7777167,N,11913.3592598,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,013519.00,4503.2922886,N,11932.8301783,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,213559.00,4503.4957815,N,12040.1427284,W,1,5,1.5,100.01,M,0.00,M,,*7E
$GPGGA,140958.00,4520.7253530,N,11924.1550917,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,093907.00,4538.6526550,N,12243.4084889,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,004045.00,4512.3966668,N,12020.4513575,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,052727.00,4457.6598344,N,11926.2807346,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,141014.00,4503.5426433,N,11928.5658373,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,202824.00,4515.4375774,N,12119.5868834,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,054325.00,4532.5794640,N,12242.3903080,W,1,5,1.5,100.01,M,0.00,M,,*71
$GPGGA,165017.00,4512.4680174,N,12017.5125069,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,180238.00,4519.2246542,N,12247.3822035,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,085625.00,4541.3006355,N,12245.4827903,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,024429.00,4507.5728801,N,12053.5169415,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,030548.00,4516.8935024,N,11829.3389236,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,141240.00,4504.9879498,N,11820.3525990,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,214030.00,4512.5740050,N,12050.4999921,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,042313.00,4520.4548725,N,12046.3590833,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,222513.00,4520.4925398,N,11943.2385881,W,1,5,1.5,100.01,M,0.00,M,,*72
$GPGGA,200624.00,4515.3812672,N,12010.5538374,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,161345.00,4512.2574799,N,11931.3597111,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,201601.00,4529.2170569,N,12221.3720443,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,113914.00,4517.4945569,N,11947.4948142,W,1,5,1.5,100.01,M,0.00,M,,*7D
$GPGGA,205747.00,4519.0180714,N,12051.6229595,W,1,5,1.5,100.01,M,0.00,M,,*7F
$GPGGA,094825.00,4506.5669287,N,12230.4601768,W,1,5,1.5,100.01,M,0.00,M,,*73
$GPGGA,171404.00,4517.4529874,N,11833.2821674,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,104609.00,4510.3764058,N,12232.3671144,W,1,5,1.5,100.01,M,0.00,M,,*7C
$GPGGA,074955.00,4521.4091370,N,11950.5147141,W,1,5,1.5,100.01,M,0.00,M,,*70
$GPGGA,115043.00,4513.1610576,N,12210.0792578,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,103718.00,4455.3924530,N,11829.3598512,W,1,5,1.5,100.01,M,0.00,M,,*7B
$GPGGA,151259.00,4510.3539481,N,12025.2655851,W,1,5,1.5,100.01,M,0.00,M,,*79
$GPGGA,071956.00,4519.1580232,N,12203.5748122,W,1,5,1.5,100.01,M,0.00,M,,*78
$GPGGA,203920.00,4529.3127958,N,12147.5181878,W,1,5,1.5,100.01,M,0.00,M,,*77
$GPGGA,162548.00,4522.2198417,N,12121.5239343,W,1,5,1.5,100.01,M,0.00,M,,*7A
$GPGGA,134143.00,4513.1953956,N,12001.5287350,W,1,5,1.5,100.01,M,0.00,M,,*74
